time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
0.537080,537080,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,0.00486175
0.539136,539136,-0.00363360,-0.16593757,0.31447638,0.02966803,-0.00178329,0.00486175
0.541192,541192,0.00450070,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.543248,543248,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.545308,545308,0.00450070,0.07816723,0.31447638,0.02966803,-0.00178329,0.00486175
0.547360,547360,0.00450070,-0.16593757,0.07184513,0.02966803,-0.00178329,0.00486175
0.549416,549416,0.00450070,0.07816723,0.07184513,0.02966803,0.00633943,-0.00327213
0.551476,551476,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.553540,553540,-0.00363360,0.07816723,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.555604,555604,0.00450070,-0.16593757,-0.17078613,0.02966803,0.00633943,-0.00327213
0.557668,557668,-0.00363360,0.07816723,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.559724,559724,-0.00363360,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.561788,561788,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,0.00486175
0.563852,563852,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.565904,565904,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.567964,567964,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.570020,570020,0.00450070,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.572084,572084,0.00450070,-0.16593757,-0.17078613,0.02966803,-0.00178329,-0.00327213
0.574140,574140,0.00450070,0.07816723,-0.17078613,0.02966803,0.00633943,-0.00327213
0.576204,576204,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.578256,578256,-0.00363360,-0.16593757,0.07184513,0.02966803,-0.00178329,-0.00327213
0.580312,580312,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
0.582368,582368,-0.00363360,-0.16593757,-0.17078613,-0.21301441,-0.00178329,-0.00327213
0.584428,584428,-0.00363360,0.07816723,0.07184513,0.02966803,-0.00178329,-0.00327213
