time_s,elapsed_us,pres_in,flow_in,flow_left,flow_right,pres_left,pres_right
191.518208,191518208,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.520476,191520476,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.522736,191522736,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.525016,191525016,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.527288,191527288,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.529552,191529552,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.531816,191531816,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.534104,191534104,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.536376,191536376,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.538648,191538648,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.540912,191540912,0.07845123,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.543176,191543176,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.545456,191545456,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.547728,191547728,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.55,191550000,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.552264,191552264,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.554528,191554528,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.556808,191556808,0.07032734,19.11239955,11.0521477,11.02952183,0.00798164,0.01612842
191.55908,191559080,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.561344,191561344,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.563612,191563612,0.07032734,19.11239955,11.0521477,11.02952183,0.01609303,0.01612842
191.565888,191565888,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.56816,191568160,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.570432,191570432,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.572696,191572696,0.07845123,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.574964,191574964,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.577244,191577244,0.07032734,19.11239955,11.0521477,10.79271672,0.01609303,0.01612842
191.579512,191579512,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.58178,191581780,0.06220346,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.584052,191584052,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.01612842
191.586328,191586328,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.5886,191588600,0.07032734,18.87438955,11.0521477,10.79271672,0.01609303,0.01612842
191.590872,191590872,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.01612842
191.593136,191593136,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.5954,191595400,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.597684,191597684,0.07032734,18.87438955,11.0521477,10.79271672,0.00798164,0.0242492
191.599952,191599952,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.602224,191602224,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.01612842
191.604492,191604492,0.07032734,19.11239955,11.28892446,10.79271672,0.01609303,0.01612842
191.606752,191606752,0.07032734,19.11239955,11.28892446,11.02952183,0.01609303,0.00800764
191.609032,191609032,0.07032734,18.87438955,11.52570121,11.02952183,0.01609303,0.01612842
191.611304,191611304,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.613568,191613568,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.615836,191615836,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.01612842
191.618116,191618116,0.07032734,18.87438955,11.28892446,11.02952183,0.00798164,0.01612842
191.620392,191620392,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.622664,191622664,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.624928,191624928,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.627196,191627196,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.629476,191629476,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.631744,191631744,0.07032734,19.11239955,11.52570121,11.02952183,0.01609303,0.00800764
191.634012,191634012,0.07032734,18.87438955,11.28892446,10.79271672,0.01609303,0.01612842
191.636272,191636272,0.07845123,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.638552,191638552,0.07032734,18.87438955,11.0521477,11.02952183,0.01609303,0.01612842
191.640824,191640824,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
191.643096,191643096,0.07032734,18.87438955,11.28892446,11.02952183,0.01609303,0.01612842
